Majority.protein.IDs	Gene.names	razorUniqueCount	razorUniqueCount.MIAPACA...AG205.1	razorUniqueCount.MIAPACA...AG205.2	razorUniqueCount.MIAPACA...AG205.3	razorUniqueCount.MIAPACA...AG205.4	razorUniqueCount.MIAPACA...AG205.5	razorUniqueCount.MIAPACA.1	razorUniqueCount.MIAPACA.2	razorUniqueCount.MIAPACA.3	razorUniqueCount.MIAPACA.4	razorUniqueCount.MIAPACA.5	razorUniqueCount.wt...AG205.1	razorUniqueCount.wt...AG205.2	razorUniqueCount.wt...AG205.3	razorUniqueCount.wt...AG205.4	razorUniqueCount.wt...AG205.5	razorUniqueCount.wt.1	razorUniqueCount.wt.2	razorUniqueCount.wt.3	razorUniqueCount.wt.4	razorUniqueCount.wt.5	spectraCount	Potential.contaminant	quantified	logFC_PGRMC1__vs__MIAPACA	AveExpr_PGRMC1__vs__MIAPACA	t_PGRMC1__vs__MIAPACA	P.Value_PGRMC1__vs__MIAPACA	adj.P.Val_PGRMC1__vs__MIAPACA	B_PGRMC1__vs__MIAPACA	logFC_PGRMC1_AG205__vs__MIAPACA_AG205	AveExpr_PGRMC1_AG205__vs__MIAPACA_AG205	t_PGRMC1_AG205__vs__MIAPACA_AG205	P.Value_PGRMC1_AG205__vs__MIAPACA_AG205	adj.P.Val_PGRMC1_AG205__vs__MIAPACA_AG205	B_PGRMC1_AG205__vs__MIAPACA_AG205	logFC_PGRMC1__vs__PGRMC1_AG205	AveExpr_PGRMC1__vs__PGRMC1_AG205	t_PGRMC1__vs__PGRMC1_AG205	P.Value_PGRMC1__vs__PGRMC1_AG205	adj.P.Val_PGRMC1__vs__PGRMC1_AG205	B_PGRMC1__vs__PGRMC1_AG205	logFC_MIAPACA__vs__MIAPACA_AG205	AveExpr_MIAPACA__vs__MIAPACA_AG205	t_MIAPACA__vs__MIAPACA_AG205	P.Value_MIAPACA__vs__MIAPACA_AG205	adj.P.Val_MIAPACA__vs__MIAPACA_AG205	B_MIAPACA__vs__MIAPACA_AG205	RawIntensity_MIAPACA...AG205.1	RawIntensity_MIAPACA...AG205.2	RawIntensity_MIAPACA...AG205.3	RawIntensity_MIAPACA...AG205.4	RawIntensity_MIAPACA...AG205.5	RawIntensity_MIAPACA.1	RawIntensity_MIAPACA.2	RawIntensity_MIAPACA.3	RawIntensity_MIAPACA.4	RawIntensity_MIAPACA.5	RawIntensity_wt...AG205.1	RawIntensity_wt...AG205.2	RawIntensity_wt...AG205.3	RawIntensity_wt...AG205.4	RawIntensity_wt...AG205.5	RawIntensity_wt.1	RawIntensity_wt.2	RawIntensity_wt.3	RawIntensity_wt.4	RawIntensity_wt.5	iBAQ_MIAPACA...AG205.1	iBAQ_MIAPACA...AG205.2	iBAQ_MIAPACA...AG205.3	iBAQ_MIAPACA...AG205.4	iBAQ_MIAPACA...AG205.5	iBAQ_MIAPACA.1	iBAQ_MIAPACA.2	iBAQ_MIAPACA.3	iBAQ_MIAPACA.4	iBAQ_MIAPACA.5	iBAQ_wt...AG205.1	iBAQ_wt...AG205.2	iBAQ_wt...AG205.3	iBAQ_wt...AG205.4	iBAQ_wt...AG205.5	iBAQ_wt.1	iBAQ_wt.2	iBAQ_wt.3	iBAQ_wt.4	iBAQ_wt.5	LFQIntensity_MIAPACA...AG205.1	LFQIntensity_MIAPACA...AG205.2	LFQIntensity_MIAPACA...AG205.3	LFQIntensity_MIAPACA...AG205.4	LFQIntensity_MIAPACA...AG205.5	LFQIntensity_MIAPACA.1	LFQIntensity_MIAPACA.2	LFQIntensity_MIAPACA.3	LFQIntensity_MIAPACA.4	LFQIntensity_MIAPACA.5	LFQIntensity_wt...AG205.1	LFQIntensity_wt...AG205.2	LFQIntensity_wt...AG205.3	LFQIntensity_wt...AG205.4	LFQIntensity_wt...AG205.5	LFQIntensity_wt.1	LFQIntensity_wt.2	LFQIntensity_wt.3	LFQIntensity_wt.4	LFQIntensity_wt.5	ImputedIntensity_MIAPACA...AG205.1	ImputedIntensity_MIAPACA...AG205.2	ImputedIntensity_MIAPACA...AG205.3	ImputedIntensity_MIAPACA...AG205.4	ImputedIntensity_MIAPACA...AG205.5	ImputedIntensity_MIAPACA.1	ImputedIntensity_MIAPACA.2	ImputedIntensity_MIAPACA.3	ImputedIntensity_MIAPACA.4	ImputedIntensity_MIAPACA.5	ImputedIntensity_wt...AG205.1	ImputedIntensity_wt...AG205.2	ImputedIntensity_wt...AG205.3	ImputedIntensity_wt...AG205.4	ImputedIntensity_wt...AG205.5	ImputedIntensity_wt.1	ImputedIntensity_wt.2	ImputedIntensity_wt.3	ImputedIntensity_wt.4	ImputedIntensity_wt.5
Q06323	PSME1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6197489279111	23.2638468523811	23.5409689593306	23.2562351840185	24.1186236592922	22.9737225872423	22.5415834957117	22.1398673170116	22.1553000144623	22.6368830104106	23.6255572465437	23.8788606802169	23.551803060018	22.8636864492638	23.1198112255886	23.612005456494	23.4342810552902	23.8225988371651	23.4187976391284	23.0193708283013	19.7128695246179	19.3569204467809	19.6340842739723	19.3493589879293	20.2116934612999	19.0668407488004	18.6347047155455	18.2329923305092	18.2484094188538	18.729992414802	19.7186332083816	19.9719700846084	19.6449652578461	18.9567958536553	19.2129048021912	19.7051598705582	19.5274159150379	19.9157422761554	19.5119263410773	19.1124802326927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q06481	APLP2	3	3	1	1	2	2	0	1	1	1	1	2	1	2	2	2	1	1	1	1	1	24		+	-0.32315554093563	21.4917926135022	-0.719916535985689	0.489282476333621	0.573557896668656	-7.71353443326083	0.99686060609239	24.7015811930699	2.22553869540401	0.0517137555778834	0.11220461646027	-5.48356021425382	-3.86979665308174	23.2651131695752	-14.9360962353653	6.99528754099154e-08	2.09893858668068e-06	8.73099922425833	-2.54978050605371	22.9282606369969	-4.39707527782361	0.00158650181996195	0.00444032757894676	-2.1011777260128	25.1089681735655	24.8308892355812	24.9977008246628	25.1644978879588	25.4924057809099	NA	21.9785135652506	22.3164196508086	22.1020064378323	22.4446044531836	25.4604523965988	25.2874658041509	25.5912077563398	26.0301481406667	25.4560711067733	23.6372147788473	23.5698741461313	23.9488669558542	23.30897000011	23.2807922882624	19.9796652225971	19.7016110529111	19.8684307269314	20.0352340520899	20.3631380453755	NA	16.8492829163158	17.1871780670039	16.9727554690261	17.3153087991433	20.3311225077085	20.1582004011321	20.4619390093049	20.9008756503085	20.32674107532	18.5079262330535	18.4406258869199	18.8196240305382	18.1796175677614	18.1515021930201	24.6185732513347	24.6886985200986	NA	24.7269199344907	24.6194690918049	NA	NA	NA	NA	NA	24.9980883507539	25.1868804556838	25.5100242911037	25.5236966645259	24.7813677185131	NA	NA	NA	NA	NA	24.6185732513347	24.6886985200986	22.3620936523896	24.7269199344907	24.6194690918049	20.216520664404	21.4839559660555	22.2508776448566	21.6183079143473	22.6971897301865	24.9980883507539	25.1868804556838	25.5100242911037	25.5236966645259	24.7813677185131	21.9717696637716	20.8008456616106	20.786680026341	21.6072847702651	21.4844940931835
Q06787	FMR1	12	7	6	5	7	9	10	11	9	9	10	12	12	9	11	11	11	10	11	10	10	132		+	-0.0620075723419546	26.1354276749176	-0.954395039086793	0.364044026716451	0.447835694764321	-7.511859513823	1.20507377487993	25.5365042510625	10.9035690551532	1.1560028551439e-06	4.2060719267928e-05	5.81540267830193	-0.0346172497558825	26.1217325136245	-0.360939093479778	0.726094617531306	0.801148866477952	-7.71220375170412	1.23246409746601	25.5501994123555	14.4685897609212	1.06011646794135e-07	3.13157335297423e-06	8.24449245398011	26.9828318992247	26.7830677717854	26.7876828033016	27.149380900163	27.9918862167668	28.4170356497007	28.4590064774282	28.3700277737477	27.8088220232008	28.4654433465827	28.5929547707757	28.6575141749238	28.5100922215286	28.7310121003958	28.790233438781	29.4055177912319	29.2767076525136	29.0241407374839	29.1748377770499	29.0704035122955	21.9384410431402	21.7386761510307	21.7432450973319	22.1050158553814	22.9474764234926	23.3726536060852	23.4145458891121	23.3256710811359	22.7643978371557	23.4211115049666	23.5485143293628	23.6131302772596	23.4656301717453	23.6866697882558	23.7458113491041	24.361117585567	24.2323512426406	23.979717548821	24.1304555602811	24.0259735631255	24.7086726196704	24.946548656773	24.9759189699887	24.9167501870921	25.1219463845884	26.0720200462778	26.2738032809003	26.1767029046645	26.2179692314858	26.0916618421142	26.0942418632731	26.0829809385647	26.2864438283107	25.8983912206485	26.3331478417152	26.1933814271948	26.0980831797332	26.0319786117273	26.1362179593181	26.0624582657594	24.7086726196704	24.946548656773	24.9759189699887	24.9167501870921	25.1219463845884	26.0720200462778	26.2738032809003	26.1767029046645	26.2179692314858	26.0916618421142	26.0942418632731	26.0829809385647	26.2864438283107	25.8983912206485	26.3331478417152	26.1933814271948	26.0980831797332	26.0319786117273	26.1362179593181	26.0624582657594
Q06830	PRDX1	7	7	5	6	5	6	6	6	7	5	5	7	6	4	6	5	5	5	4	5	4	94		+	-0.15325989350929	26.5160766872075	-1.89018277871403	0.090270584451411	0.145231246413325	-6.32050252560076	-0.0418036611258188	26.9011392260435	-0.493267591332789	0.633082740346812	0.739875638965999	-7.54724464939135	-0.440790655027705	26.6598420679668	-5.13502313448874	0.000530078369097214	0.00238981300498195	-0.85009203461799	-0.329334422644234	26.7573738452843	-4.13202341997239	0.00236531488224226	0.00630306444676387	-2.52359821186784	29.2118521736768	28.5193460856524	28.625508475894	28.2918889462513	29.3610590035543	28.4768419800106	28.2339790197498	28.4684762618358	27.9755254421144	28.0200388236799	29.1127208261897	29.0405895204746	27.7612278878498	28.849119669136	28.6089006217763	29.0086513073888	28.8359623454266	28.7947327010696	28.9513538677072	27.4382530170549	25.3049731791655	24.6124554900439	24.7186352985639	24.3849544496906	25.4541893303663	24.569932075222	24.3271112731057	24.5615662447535	24.0686621782991	24.1131482280714	25.2058302305812	25.1336727978427	23.8543372922413	24.9422141560146	24.7020276461173	25.1017740675326	24.929086803844	24.8878575959081	25.0444771689536	23.5313624214464	26.8913387245356	27.0009914831742	26.8362934977146	26.9291997040311	26.9523818735766	26.4961296546582	26.4362207388016	26.5522282855885	26.771150306611	26.7078041841518	27.0173331231025	27.0346465159217	26.7284518025637	26.788803149824	26.8319523859911	26.4413752373923	26.3343589506393	26.4305055113799	26.52284405648	26.4681499463729	26.8913387245356	27.0009914831742	26.8362934977146	26.9291997040311	26.9523818735766	26.4961296546582	26.4362207388016	26.5522282855885	26.771150306611	26.7078041841518	27.0173331231025	27.0346465159217	26.7284518025637	26.788803149824	26.8319523859911	26.4413752373923	26.3343589506393	26.4305055113799	26.52284405648	26.4681499463729
Q07020	RPL18	6	4	5	5	6	4	6	6	5	6	6	5	4	5	5	5	4	4	3	4	5	113		+	-0.283414271886176	28.7353666817864	-2.13436052122857	0.0606312886910284	0.103720070708342	-5.94228840117209	0.653692271013913	28.8376866596568	6.14615934865084	0.000138165977697355	0.00105407270082014	0.683613811111267	-0.570873249320503	28.8790961705035	-4.97092352174051	0.000667587230881815	0.00283200681800088	-1.09599307903467	0.366233293579587	28.6939571709397	2.92548296312381	0.0162732478258587	0.0328240777041841	-4.52743037902205	30.1316089016746	30.3237786447283	30.3841187049582	29.9402772991601	30.3074768323992	30.4995246447396	30.1671041760346	30.3883336576607	30.547014294629	30.7734473667162	30.7959095012798	30.3587766387729	30.6286230022806	30.8948259259572	30.9021778050849	30.236376187359	30.0852472587771	30.6125433708371	30.3730603486289	30.3763764139668	27.324229450036	27.5164559277218	27.5767946687836	27.1329083730058	27.5001327674278	27.6921222022999	27.3597612205419	27.5810403265058	27.7396317837996	27.9661474663035	27.9885313621857	27.5514217167153	27.8212246275163	28.087449325374	28.0948156936187	27.4290212653014	27.2779050018824	27.8051357209459	27.5657261756676	27.5690628945305	28.3599706193609	28.5567659867997	28.6214617406873	28.7319508176276	28.2840534562739	28.611400502764	28.7543942990212	28.9188894352534	29.1695671949436	28.9311176566651	29.0258574300308	29.1302837071164	29.2232227725463	29.1176332734217	29.3256667927037	28.421536916538	28.3356882937203	28.7971472021951	28.7999590223786	28.6139662943844	28.3599706193609	28.5567659867997	28.6214617406873	28.7319508176276	28.2840534562739	28.611400502764	28.7543942990212	28.9188894352534	29.1695671949436	28.9311176566651	29.0258574300308	29.1302837071164	29.2232227725463	29.1176332734217	29.3256667927037	28.421536916538	28.3356882937203	28.7971472021951	28.7999590223786	28.6139662943844
Q07021	C1QBP	7	6	6	7	6	6	6	6	6	6	6	6	6	6	7	7	6	6	6	7	7	225		+	0.538794178009134	26.7188593834446	5.75009716546596	0.000244554943719219	0.000907250889248554	-0.205783562876037	0.0701789786149263	26.2814247586471	0.771489411035341	0.459271202615762	0.586330037347518	-7.36133844083572	0.671742224494547	26.6523853602018	6.18381646889477	0.000132716162807435	0.00082058490206427	0.63291090945827	0.203127025100336	26.3478987818898	2.8239215658914	0.0192576222456207	0.0377960801750149	-4.6983509827745	28.3979101888973	28.0706594136462	28.3156615595918	28.1382899267551	28.9087339886738	28.3598868634804	28.3562387683957	28.3715656289087	28.0527912391661	28.5541329304809	28.2419995826779	28.1089881073134	27.8983335532141	28.5958736218418	28.433286353834	29.6724624088149	29.3765834151926	29.6550076748516	29.5280006182421	29.2957032243322	24.6974745497321	24.3701941074126	24.6152088865447	24.4378404421644	25.2082885450866	24.6594890238874	24.6557822560815	24.6710926771782	24.3523204325912	24.8537188346456	24.5415598645369	24.4085334388872	24.1979053687443	24.8954125676866	24.732830714894	25.9720226906738	25.6761333476956	25.9545799027501	25.8275739454805	25.5952547492903	26.2466275356408	26.2425629898981	26.0854549534098	26.3046599167936	26.352370950956	26.3631748156061	26.5530490563104	26.4295959933264	26.5195035642352	26.381988042722	26.3131115205088	26.3592417802809	26.0976814267256	26.3310985828994	26.4814379293582	27.1623095719511	26.8034122178335	27.125734437854	27.0499905936374	26.7998355409697	26.2466275356408	26.2425629898981	26.0854549534098	26.3046599167936	26.352370950956	26.3631748156061	26.5530490563104	26.4295959933264	26.5195035642352	26.381988042722	26.3131115205088	26.3592417802809	26.0976814267256	26.3310985828994	26.4814379293582	27.1623095719511	26.8034122178335	27.125734437854	27.0499905936374	26.7998355409697
Q07065	CKAP4	3	2	2	3	2	3	2	2	2	3	3	3	2	3	3	3	2	2	2	2	2	34		+	0.32316584725449	24.2274283496104	2.29166100329624	0.046766377006277	0.0834735710338454	-5.69026626692543	0.0744722386056651	24.9474429245996	0.472045523969774	0.647603669999837	0.751697020637847	-7.55827511708144	-0.595667770664758	24.68684515857	-4.99922353309316	0.000641376740619782	0.00274544070871635	-1.05331863242396	-0.844361379313575	24.4880261156399	-4.82213840149473	0.000853880618759437	0.00263977472335434	-1.44259242881427	25.6835410217994	25.7154704312303	26.2589864807292	25.9257635839121	26.3166716840158	25.1567277951015	24.9703120108974	24.9829841774773	25.3951583323901	25.2289801158461	26.1376842818265	25.7815678287903	26.3990926089102	26.6072433849253	26.0688671502453	26.209497541253	26.3091088208982	25.9774701729049	26.0785902832634	25.939952369105	20.4356295706335	20.4675219699236	21.011066153346	20.6777953305011	21.0687441705722	19.9087825395433	19.7224073198652	19.7350601444916	20.1471850464014	19.9810599394893	20.8897802174339	20.533645317748	21.1511553138975	21.3593356284926	20.8209642314784	20.9615514355399	21.0611813074546	20.7295775969376	20.8306668414283	20.6920024439943	24.6102039171469	25.0201766255083	25.1797618179057	25.1147771575849	24.6261145083378	24.0333867035516	24.1889564120168	23.9455667153652	24.4894687469851	23.6718485519971	24.7180081080135	24.8066113723268	25.2749408568238	25.1453824155119	24.9784524668361	24.4894074951524	24.3340861134126	24.3948640549712	24.2429990250739	24.483699677578	24.6102039171469	25.0201766255083	25.1797618179057	25.1147771575849	24.6261145083378	24.0333867035516	24.1889564120168	23.9455667153652	24.4894687469851	23.6718485519971	24.7180081080135	24.8066113723268	25.2749408568238	25.1453824155119	24.9784524668361	24.4894074951524	24.3340861134126	24.3948640549712	24.2429990250739	24.483699677578
Q07157	TJP1	21	13	14	13	16	13	12	14	12	14	12	13	12	12	14	14	16	16	14	13	15	226		+	1.75338588967606	27.1620194268699	22.8130057719967	1.77505576380527e-09	8.83790922399888e-08	12.505291953668	0.0637359479968538	26.6009105554297	0.554377435667179	0.592195476102633	0.704675371563636	-7.51292286127849	1.4059338422798	27.335745450568	14.507007143558	9.1138101466343e-08	2.6126255753685e-06	8.45094192205238	-0.28371609939941	26.4271845317315	-2.87225287818205	0.0177735803341797	0.0351753284437949	-4.61705665063365	28.9554060726793	28.8441884975097	28.651573356279	28.7833176107402	29.0190048902013	28.3073899727682	28.283788595792	28.4047466546522	28.1343290959481	28.2148421682448	28.7006790981304	28.6830791548221	28.5777672357931	28.8398711126736	29.0309163797274	30.999473443528	31.0173729496023	30.9576078047439	30.789860456607	30.6689849352612	22.4476089380486	22.3363899654929	22.1437643465362	22.2755164128219	22.5112073327318	21.7995836061186	21.7759943970679	21.8969650054301	21.6265378833886	21.7070405817542	22.1928887567782	22.1752985736263	22.0699571117008	22.3320791748794	22.523128315152	24.4916720827889	24.509541138038	24.4497889499238	24.2820658164083	24.161233392736	26.4994486113769	26.7488080803136	26.4777685168629	26.7141081870782	26.4050795115246	26.1517437202934	26.2864967068881	26.3857938239502	26.4649138772009	26.1376842818265	26.5434048849189	26.5182282436715	26.5451591546594	26.5917784426767	26.965321921214	28.0144627219416	28.0201978246213	28.0423389540674	28.0470804664965	28.0694818914126	26.4994486113769	26.7488080803136	26.4777685168629	26.7141081870782	26.4050795115246	26.1517437202934	26.2864967068881	26.3857938239502	26.4649138772009	26.1376842818265	26.5434048849189	26.5182282436715	26.5451591546594	26.5917784426767	26.965321921214	28.0144627219416	28.0201978246213	28.0423389540674	28.0470804664965	28.0694818914126
Q07666	KHDRBS1	5	4	4	2	3	3	5	4	4	3	4	2	2	3	2	5	4	3	2	2	3	108		+	-0.873479834778117	28.0721779899076	-6.43535937613574	0.000104084266809819	0.000455850538898561	0.715245244158267	0.353759583006465	27.2726625077272	2.10067084081329	0.0635950264795826	0.130784554455837	-5.68268084011705	0.185895773288156	27.5424901858745	1.1796607796037	0.267022703285372	0.374782607281842	-7.06711692422567	1.41313519107273	27.8023503117603	9.53677977997451	4.10650378232384e-06	4.31639175342039e-05	4.30936128525154	28.6890919238896	28.0298638937855	27.7581806100629	27.6671584390567	28.716530519529	30.0577567798463	29.3634839827484	29.5574782799925	29.0349612971967	29.8040125999198	28.4840455508463	28.1358462542292	27.7861876532852	28.3036065083454	28.9791832960631	29.5338034706652	29.3727283224968	29.1012430811329	28.69889231475	28.7193079186876	25.2296769725356	24.5703954242295	24.2987299256852	24.2077674343564	25.2570989008917	26.598325161209	25.904054452853	26.0980430094665	25.5755401700858	26.3445702073955	25.0246216173399	24.6763755031688	24.3267685006361	24.8441705351845	25.5197434985502	26.0743699958736	25.9133070808329	25.6417964317345	25.2394706288025	25.2598665068615	27.4184438048227	26.9451424885125	26.9062125953644	26.8913387245356	27.3177759678846	28.8066420990195	28.295309111162	28.5432204890239	28.2715076247097	28.6279102125683	27.6184892377638	27.3515287471721	27.0994884348761	27.3256882347369	27.8525168416032	27.887799505874	27.7922831188739	27.6269360767846	27.4444275237742	27.4257441372862	27.4184438048227	26.9451424885125	26.9062125953644	26.8913387245356	27.3177759678846	28.8066420990195	28.295309111162	28.5432204890239	28.2715076247097	28.6279102125683	27.6184892377638	27.3515287471721	27.0994884348761	27.3256882347369	27.8525168416032	27.887799505874	27.7922831188739	27.6269360767846	27.4444275237742	27.4257441372862
Q07955	SRSF1	11	11	10	10	11	10	11	11	11	11	10	10	10	11	11	11	11	11	11	11	11	311		+	0.27604863519954	28.8020727913286	3.05814134100935	0.0131188776815267	0.0270970704950312	-4.41451360776844	1.09087897439626	28.2729436986491	8.7494066304607	7.78958031132307e-06	0.000131588267401993	3.77163816957151	0.121713923081082	28.8792401473878	1.10552776672746	0.296321975389187	0.408035791438386	-7.14924346053507	0.936544262277803	28.1957763425899	8.6998477268073	8.93465169648358e-06	6.99019478372704e-05	3.46861294401298	30.1268177271264	29.907416537331	29.9203952466521	30.0421823748251	30.3283873843379	30.6953618815997	30.6081427602969	30.8263863326321	30.8690895207225	30.8452807852244	30.8959094371166	31.1867151944632	30.8954761302982	31.0239953851044	31.1373007380447	31.550825665936	31.7020259942562	31.5420859357977	31.7587524651437	31.6848689021213	26.4264001586879	26.2070040395942	26.2200194197022	26.3416891548809	26.627979768533	26.9949636506127	26.9077030421558	27.1259314600518	27.168635090136	27.144818631135	27.1954480567252	27.4862341580589	27.1950725260298	27.3235424523845	27.4368243702563	27.8503721898695	28.001582146454	27.8416416038303	28.0583246582401	27.9844082885296	27.5795305919288	27.7821304901788	27.8058122485273	27.9026522268602	27.5673954997598	28.5177703536677	28.6750566091134	28.6723949647945	28.9523818735766	28.5026385674919	28.5432942502101	29.0039423842661	28.8270832648142	28.6482165772056	29.0693794527403	28.9618494639959	28.9235155084759	28.9142199623256	28.992939761984	28.9079608478603	27.5795305919288	27.7821304901788	27.8058122485273	27.9026522268602	27.5673954997598	28.5177703536677	28.6750566091134	28.6723949647945	28.9523818735766	28.5026385674919	28.5432942502101	29.0039423842661	28.8270832648142	28.6482165772056	29.0693794527403	28.9618494639959	28.9235155084759	28.9142199623256	28.992939761984	28.9079608478603
Q07960	ARHGAP1	4	3	3	3	3	4	3	4	2	2	3	2	4	3	2	2	2	3	1	3	1	25		+	-0.508068968642409	23.0507580108661	-1.40290888058846	0.193152782717409	0.265877634927524	-7.00510733346062	-0.0207929644042153	24.1294206495708	-0.0762761777959775	0.940789783978401	0.968429962615416	-7.67658032490614	-1.32230064082374	23.4578738469568	-3.89325727198423	0.00334165187863158	0.0107159412785948	-2.79936482566212	-0.835024636585544	23.7223048134801	-2.79415105432303	0.020233772856744	0.0393042076436956	-4.74837487364971	26.0523144762152	24.9638457702985	25.3081367947499	25.4590768529868	26.4920695489212	24.1174351146355	24.4471422648224	24.3407558164895	23.9641102665942	24.530648274889	25.016568241027	25.9120509248624	25.3153074169542	24.9946831742211	25.018140058927	25.0976412452709	25.1390319835339	23.6769134809656	24.695882873665	23.4131258500328	21.2974290472752	20.208958268135	20.5532805464732	20.7042143724169	21.7371912177605	19.3625174899534	19.6922408862791	19.5858941165199	19.2092439220397	19.7757774401739	20.2616679873927	21.157151998081	20.5603888151876	20.2398129337179	20.2632737858231	20.3427778521145	20.384164004027	18.9220442665214	19.9409157415834	18.658260304565	24.8759116748723	NA	23.7603016884751	23.9126905591185	24.6848521857851	22.9918062239651	22.9739852791216	23.7131381141401	23.6857078133828	23.1593250453271	24.3532631505045	24.335858633769	23.8852994191357	23.9456560103883	24.0750436230459	23.7387173773674	23.1891977839356	NA	23.0350997792022	NA	24.8759116748723	23.4653295506135	23.7603016884751	23.9126905591185	24.6848521857851	22.9918062239651	22.9739852791216	23.7131381141401	23.6857078133828	23.1593250453271	24.3532631505045	24.335858633769	23.8852994191357	23.9456560103883	24.0750436230459	23.7387173773674	23.1891977839356	21.7664997444997	23.0350997792022	22.2541029477197
Q08170	SRSF4	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	10			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2916518652375	22.340823716009	23.1967203789113	23.8918022410186	NA	24.6654109572793	23.792332771953	24.1776725792081	24.0352340520899	NA	24.7048264843519	24.4126737261383	24.563894956838	24.5174324727869	24.6875243388751	25.471533823191	25.1711957373966	25.3656629844426	24.8879970024475	24.7179558298245	19.5911826409553	18.6403649863246	19.4962881637673	20.1913532540072	NA	20.9650091914568	20.0919724951842	20.4772404637822	20.3348362916635	NA	21.0043603874309	20.7122146280922	20.8634785068459	20.8169867471586	20.9870419052226	21.7710848025114	21.4707522007785	21.6652266032432	21.1875526376388	21.0175370231863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q08209;P16298;P48454	PPP3CA;PPP3CB;PPP3CC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.8406215860833	26.2632379616039	27.0799943067284	25.9886722064653	NA	27.3701109429773	26.7006790981304	26.6933857118313	25.8753258374062	26.9512704837667	27.190935223983	27.1461791142328	26.0771645140228	27.0555864584471	25.8010452032896	26.6111894126999	26.800329403205	27.0186070260911	26.9323573275182	26.3440113940998	22.3170548282375	21.7396652581077	22.5563947243849	21.4650820826524	NA	22.8465731051	22.1771250783954	22.1698968724501	21.3517545060159	22.427698521313	22.6673723262802	22.6226113302705	21.5536086714128	22.5320524272514	21.2774758442218	22.0875767904313	22.2767378201808	22.4950196029948	22.4087536907494	21.820457906526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q08211	DHX9	38	28	27	26	25	30	33	30	34	30	32	32	30	27	32	34	30	32	33	31	29	566		+	0.354549793365209	27.5901521625412	4.36418190452076	0.00167872403002323	0.00478335220603005	-2.26569222290639	0.628068006329801	27.033959899381	6.85475508743968	5.85751684201047e-05	0.000565429686994072	1.60425716415805	0.419433156677897	27.5577104808849	4.0676664746546	0.00254668832568951	0.00852238369536138	-2.51410119091869	0.69295136964249	27.0664015810374	10.5616018140048	1.70667743392265e-06	2.181779530393e-05	5.25808015141095	30.1948377696968	29.8132331886445	30.0288106394653	29.8926854070128	30.214077875565	30.8680592870356	30.663396696999	30.7349732189015	30.4802941664881	30.9458680639202	30.6333948277362	30.645126925729	30.3246372001599	30.6686468696379	30.7118622620807	31.6024903207053	31.9169480299521	31.9546298190595	31.72785158198	31.7308097106194	24.2640616936673	23.8825034976387	24.0981233488813	23.9619046476951	24.2834088776179	24.9373278386129	24.7326754778958	24.8042496050805	24.5495134867448	25.0151649031218	24.7026618210237	24.7143440521704	24.3938826964946	24.7379441874455	24.7811675804756	25.6717405941236	25.9862000181071	26.0238817357703	25.7971410163311	25.8000824932196	26.6620726718541	26.6449894541923	26.7522581298834	26.812376517687	26.7279327074638	27.2894724078767	27.497318048693	27.3631915290375	27.4787715940811	27.4356327496047	27.2099250973349	27.191123540788	27.4452172194756	27.3259455142812	27.5677581408498	27.5631094366657	27.7157453437425	27.8010081878558	27.8722638978572	27.885008429998	26.6620726718541	26.6449894541923	26.7522581298834	26.812376517687	26.7279327074638	27.2894724078767	27.497318048693	27.3631915290375	27.4787715940811	27.4356327496047	27.2099250973349	27.191123540788	27.4452172194756	27.3259455142812	27.5677581408498	27.5631094366657	27.7157453437425	27.8010081878558	27.8722638978572	27.885008429998
